timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 18:43:11.954, 1, 2722 MHz, 14001 MHz, 599.90 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:12.969, 0, 510 MHz, 405 MHz, 39.30 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:12.969, 1, 2722 MHz, 14001 MHz, 600.19 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:13.973, 0, 532 MHz, 405 MHz, 39.59 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:13.973, 1, 2722 MHz, 14001 MHz, 599.97 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:14.986, 0, 517 MHz, 405 MHz, 39.84 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:14.986, 1, 2722 MHz, 14001 MHz, 599.85 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:15.996, 0, 525 MHz, 405 MHz, 40.06 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:15.996, 1, 2722 MHz, 14001 MHz, 599.85 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:17.008, 0, 547 MHz, 405 MHz, 40.20 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:17.008, 1, 2812 MHz, 14001 MHz, 596.43 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:18.010, 0, 547 MHz, 405 MHz, 39.99 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:18.010, 1, 2715 MHz, 14001 MHz, 600.66 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:19.024, 0, 547 MHz, 405 MHz, 40.21 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:19.024, 1, 2722 MHz, 14001 MHz, 600.18 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:20.035, 0, 562 MHz, 405 MHz, 40.69 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:20.035, 1, 2722 MHz, 14001 MHz, 600.03 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:21.050, 0, 525 MHz, 405 MHz, 39.97 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:21.050, 1, 2715 MHz, 14001 MHz, 599.85 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:22.065, 0, 540 MHz, 405 MHz, 40.41 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:22.065, 1, 2715 MHz, 14001 MHz, 599.96 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:23.076, 0, 435 MHz, 405 MHz, 39.75 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:23.076, 1, 2722 MHz, 14001 MHz, 600.01 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:24.079, 0, 435 MHz, 405 MHz, 39.96 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:24.079, 1, 2715 MHz, 14001 MHz, 599.82 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:25.091, 0, 435 MHz, 405 MHz, 40.24 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:25.091, 1, 2715 MHz, 14001 MHz, 600.18 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:26.099, 0, 435 MHz, 405 MHz, 40.27 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:26.099, 1, 2715 MHz, 14001 MHz, 600.16 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:27.109, 0, 450 MHz, 405 MHz, 39.94 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:27.109, 1, 2715 MHz, 14001 MHz, 599.78 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:28.123, 0, 427 MHz, 405 MHz, 39.73 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:28.123, 1, 2715 MHz, 14001 MHz, 600.15 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:29.138, 0, 427 MHz, 405 MHz, 39.66 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:29.138, 1, 2715 MHz, 14001 MHz, 600.04 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:30.151, 0, 502 MHz, 405 MHz, 40.45 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:30.151, 1, 2715 MHz, 14001 MHz, 599.86 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:31.165, 0, 547 MHz, 405 MHz, 41.24 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:31.165, 1, 2715 MHz, 14001 MHz, 600.17 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:32.180, 0, 480 MHz, 405 MHz, 40.59 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:32.180, 1, 2715 MHz, 14001 MHz, 600.02 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:33.194, 0, 532 MHz, 405 MHz, 40.30 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:33.194, 1, 2715 MHz, 14001 MHz, 599.83 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:34.201, 0, 525 MHz, 405 MHz, 40.66 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:34.201, 1, 2715 MHz, 14001 MHz, 600.18 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:35.214, 0, 525 MHz, 405 MHz, 40.66 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:35.214, 1, 2715 MHz, 14001 MHz, 599.96 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:36.229, 0, 555 MHz, 405 MHz, 40.93 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:36.229, 1, 2715 MHz, 14001 MHz, 599.90 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:37.241, 0, 487 MHz, 405 MHz, 40.92 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:37.241, 1, 2715 MHz, 14001 MHz, 600.01 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:38.249, 0, 442 MHz, 405 MHz, 40.39 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:38.249, 1, 2715 MHz, 14001 MHz, 600.00 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:39.253, 0, 442 MHz, 405 MHz, 40.18 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:39.253, 1, 2715 MHz, 14001 MHz, 600.05 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:40.264, 0, 532 MHz, 405 MHz, 40.53 W, 55, 1 %, 3172 MiB
2026/09/23 18:43:40.264, 1, 2715 MHz, 14001 MHz, 599.91 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:41.266, 0, 510 MHz, 405 MHz, 40.90 W, 55, 0 %, 3172 MiB
2026/09/23 18:43:41.266, 1, 2715 MHz, 14001 MHz, 599.92 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:42.277, 0, 532 MHz, 405 MHz, 41.34 W, 55, 0 %, 3172 MiB
2026/09/23 18:43:42.277, 1, 2715 MHz, 14001 MHz, 600.11 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:43.292, 0, 652 MHz, 405 MHz, 41.38 W, 55, 0 %, 3172 MiB
2026/09/23 18:43:43.292, 1, 2715 MHz, 14001 MHz, 599.98 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:44.306, 0, 592 MHz, 405 MHz, 40.87 W, 55, 0 %, 3172 MiB
2026/09/23 18:43:44.306, 1, 2715 MHz, 14001 MHz, 599.84 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:45.308, 0, 600 MHz, 405 MHz, 41.14 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:45.308, 1, 2715 MHz, 14001 MHz, 597.29 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:46.320, 0, 502 MHz, 405 MHz, 40.68 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:46.320, 1, 2715 MHz, 14001 MHz, 600.09 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:47.327, 0, 450 MHz, 405 MHz, 40.08 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:47.327, 1, 2715 MHz, 14001 MHz, 599.92 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:48.340, 0, 487 MHz, 405 MHz, 39.77 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:48.340, 1, 2715 MHz, 14001 MHz, 600.02 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:49.352, 0, 480 MHz, 405 MHz, 40.59 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:49.352, 1, 2715 MHz, 14001 MHz, 600.14 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:50.366, 0, 480 MHz, 405 MHz, 40.22 W, 55, 1 %, 3172 MiB
2026/09/23 18:43:50.366, 1, 2715 MHz, 14001 MHz, 600.01 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:51.381, 0, 457 MHz, 405 MHz, 39.95 W, 55, 0 %, 3172 MiB
2026/09/23 18:43:51.381, 1, 2715 MHz, 14001 MHz, 599.92 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:52.391, 0, 540 MHz, 405 MHz, 40.29 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:52.391, 1, 2715 MHz, 14001 MHz, 600.08 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:53.394, 0, 540 MHz, 405 MHz, 40.27 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:53.394, 1, 2715 MHz, 14001 MHz, 600.05 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:54.406, 0, 502 MHz, 405 MHz, 40.16 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:54.406, 1, 2715 MHz, 14001 MHz, 599.88 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:55.414, 0, 547 MHz, 405 MHz, 40.25 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:55.414, 1, 2715 MHz, 14001 MHz, 600.17 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:56.428, 0, 495 MHz, 405 MHz, 40.53 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:56.428, 1, 2715 MHz, 14001 MHz, 599.96 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:57.441, 0, 472 MHz, 405 MHz, 40.59 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:57.441, 1, 2715 MHz, 14001 MHz, 599.78 W, 70, 100 %, 5445 MiB
2026/09/23 18:43:58.455, 0, 450 MHz, 405 MHz, 40.24 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:58.455, 1, 2715 MHz, 14001 MHz, 600.13 W, 69, 100 %, 5445 MiB
2026/09/23 18:43:59.455, 0, 472 MHz, 405 MHz, 39.79 W, 55, 0 %, 3171 MiB
2026/09/23 18:43:59.455, 1, 2715 MHz, 14001 MHz, 600.04 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:00.469, 0, 495 MHz, 405 MHz, 39.78 W, 55, 1 %, 3172 MiB
2026/09/23 18:44:00.469, 1, 2707 MHz, 14001 MHz, 600.06 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:01.485, 0, 585 MHz, 405 MHz, 40.60 W, 55, 6 %, 3172 MiB
2026/09/23 18:44:01.485, 1, 2715 MHz, 14001 MHz, 599.92 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:02.498, 0, 487 MHz, 405 MHz, 41.15 W, 55, 5 %, 3172 MiB
2026/09/23 18:44:02.498, 1, 2715 MHz, 14001 MHz, 600.10 W, 69, 100 %, 5445 MiB
2026/09/23 18:44:03.514, 0, 457 MHz, 405 MHz, 40.54 W, 55, 0 %, 3172 MiB
2026/09/23 18:44:03.514, 1, 2707 MHz, 14001 MHz, 600.15 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:04.526, 0, 517 MHz, 405 MHz, 41.14 W, 55, 0 %, 3172 MiB
2026/09/23 18:44:04.526, 1, 2715 MHz, 14001 MHz, 599.96 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:05.539, 0, 457 MHz, 405 MHz, 40.53 W, 55, 0 %, 3172 MiB
2026/09/23 18:44:05.539, 1, 2707 MHz, 14001 MHz, 599.75 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:06.549, 0, 457 MHz, 405 MHz, 40.64 W, 55, 0 %, 3171 MiB
2026/09/23 18:44:06.549, 1, 2707 MHz, 14001 MHz, 599.87 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:07.558, 0, 502 MHz, 405 MHz, 41.44 W, 55, 0 %, 3171 MiB
2026/09/23 18:44:07.558, 1, 2707 MHz, 14001 MHz, 600.00 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:08.563, 0, 525 MHz, 405 MHz, 41.33 W, 55, 0 %, 3171 MiB
2026/09/23 18:44:08.563, 1, 2707 MHz, 14001 MHz, 600.05 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:09.572, 0, 532 MHz, 405 MHz, 41.04 W, 55, 0 %, 3171 MiB
2026/09/23 18:44:09.572, 1, 2707 MHz, 14001 MHz, 599.96 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:10.586, 0, 517 MHz, 405 MHz, 40.80 W, 55, 0 %, 3171 MiB
2026/09/23 18:44:10.586, 1, 2707 MHz, 14001 MHz, 599.76 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:11.596, 0, 450 MHz, 405 MHz, 40.56 W, 55, 3 %, 3171 MiB
2026/09/23 18:44:11.596, 1, 2707 MHz, 14001 MHz, 600.12 W, 70, 100 %, 5445 MiB
2026/09/23 18:44:12.609, 0, 450 MHz, 405 MHz, 40.90 W, 55, 1 %, 3171 MiB
2026/09/23 18:44:12.609, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 40 MiB
2026/09/23 18:44:13.624, 0, 450 MHz, 405 MHz, 40.82 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:13.624, 1, 2955 MHz, 14001 MHz, 329.10 W, 56, 28 %, 18 MiB
2026/09/23 18:44:14.635, 0, 457 MHz, 405 MHz, 41.20 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:14.635, 1, 2955 MHz, 14001 MHz, 96.79 W, 55, 0 %, 5444 MiB
2026/09/23 18:44:15.649, 0, 457 MHz, 405 MHz, 40.64 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:15.649, 1, 2572 MHz, 14001 MHz, 80.19 W, 53, 0 %, 5444 MiB
2026/09/23 18:44:16.659, 0, 502 MHz, 405 MHz, 40.76 W, 55, 3 %, 3171 MiB
2026/09/23 18:44:16.659, 1, 2572 MHz, 14001 MHz, 72.36 W, 53, 0 %, 5444 MiB
2026/09/23 18:44:17.674, 0, 435 MHz, 405 MHz, 41.00 W, 55, 1 %, 3171 MiB
2026/09/23 18:44:17.674, 1, 2572 MHz, 14001 MHz, 39.48 W, 51, 0 %, 5444 MiB
2026/09/23 18:44:18.676, 0, 450 MHz, 405 MHz, 40.58 W, 55, 1 %, 3171 MiB
2026/09/23 18:44:18.676, 1, 607 MHz, 7001 MHz, 92.19 W, 63, 0 %, 5444 MiB
2026/09/23 18:44:19.690, 0, 442 MHz, 405 MHz, 40.22 W, 55, 2 %, 3171 MiB
2026/09/23 18:44:19.690, 1, 2835 MHz, 14001 MHz, 600.94 W, 67, 99 %, 5444 MiB
2026/09/23 18:44:20.700, 0, 442 MHz, 405 MHz, 40.32 W, 55, 1 %, 3172 MiB
2026/09/23 18:44:20.700, 1, 2835 MHz, 14001 MHz, 599.84 W, 67, 99 %, 5444 MiB
2026/09/23 18:44:21.715, 0, 487 MHz, 405 MHz, 40.92 W, 55, 6 %, 3172 MiB
2026/09/23 18:44:21.715, 1, 2835 MHz, 14001 MHz, 599.74 W, 67, 99 %, 5444 MiB
2026/09/23 18:44:22.728, 0, 450 MHz, 405 MHz, 40.99 W, 55, 6 %, 3172 MiB
2026/09/23 18:44:22.728, 1, 2835 MHz, 14001 MHz, 599.85 W, 68, 99 %, 5444 MiB
2026/09/23 18:44:23.742, 0, 465 MHz, 405 MHz, 41.21 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:23.742, 1, 2827 MHz, 14001 MHz, 600.04 W, 68, 100 %, 5444 MiB
2026/09/23 18:44:24.755, 0, 450 MHz, 405 MHz, 40.59 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:24.755, 1, 2827 MHz, 14001 MHz, 600.01 W, 67, 99 %, 5444 MiB
2026/09/23 18:44:25.763, 0, 450 MHz, 405 MHz, 40.54 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:25.763, 1, 2827 MHz, 14001 MHz, 599.76 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:26.776, 0, 435 MHz, 405 MHz, 40.06 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:26.776, 1, 2827 MHz, 14001 MHz, 599.79 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:27.791, 0, 450 MHz, 405 MHz, 40.69 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:27.791, 1, 2827 MHz, 14001 MHz, 600.00 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:28.798, 0, 450 MHz, 405 MHz, 40.39 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:28.798, 1, 2827 MHz, 14001 MHz, 599.82 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:29.809, 0, 442 MHz, 405 MHz, 39.94 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:29.809, 1, 2820 MHz, 14001 MHz, 599.92 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:30.820, 0, 465 MHz, 405 MHz, 40.17 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:30.820, 1, 2820 MHz, 14001 MHz, 600.01 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:31.835, 0, 435 MHz, 405 MHz, 39.87 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:31.835, 1, 2827 MHz, 14001 MHz, 599.86 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:32.845, 0, 457 MHz, 405 MHz, 40.53 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:32.845, 1, 2820 MHz, 14001 MHz, 600.02 W, 68, 100 %, 5444 MiB
2026/09/23 18:44:33.859, 0, 442 MHz, 405 MHz, 40.23 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:33.859, 1, 2820 MHz, 14001 MHz, 600.20 W, 68, 99 %, 5444 MiB
2026/09/23 18:44:34.865, 0, 442 MHz, 405 MHz, 40.78 W, 55, 12 %, 3172 MiB
2026/09/23 18:44:34.865, 1, 2820 MHz, 14001 MHz, 600.16 W, 68, 99 %, 5444 MiB
2026/09/23 18:44:35.876, 0, 435 MHz, 405 MHz, 40.55 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:35.876, 1, 2820 MHz, 14001 MHz, 599.78 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:36.890, 0, 442 MHz, 405 MHz, 40.33 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:36.890, 1, 2820 MHz, 14001 MHz, 599.98 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:37.899, 0, 465 MHz, 405 MHz, 40.33 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:37.899, 1, 2820 MHz, 14001 MHz, 599.75 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:38.902, 0, 450 MHz, 405 MHz, 40.10 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:38.903, 1, 2820 MHz, 14001 MHz, 600.20 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:39.915, 0, 442 MHz, 405 MHz, 39.65 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:39.915, 1, 2820 MHz, 14001 MHz, 600.03 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:40.924, 0, 450 MHz, 405 MHz, 40.00 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:40.924, 1, 2820 MHz, 14001 MHz, 600.15 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:41.939, 0, 450 MHz, 405 MHz, 39.87 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:41.939, 1, 2820 MHz, 14001 MHz, 600.17 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:42.946, 0, 450 MHz, 405 MHz, 40.22 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:42.946, 1, 2820 MHz, 14001 MHz, 599.85 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:43.958, 0, 480 MHz, 405 MHz, 40.51 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:43.958, 1, 2820 MHz, 14001 MHz, 599.74 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:44.960, 0, 457 MHz, 405 MHz, 40.41 W, 55, 12 %, 3171 MiB
2026/09/23 18:44:44.960, 1, 2820 MHz, 14001 MHz, 599.92 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:45.968, 0, 450 MHz, 405 MHz, 39.87 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:45.968, 1, 2820 MHz, 14001 MHz, 599.93 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:46.984, 0, 457 MHz, 405 MHz, 40.02 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:46.984, 1, 2812 MHz, 14001 MHz, 600.14 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:47.998, 0, 450 MHz, 405 MHz, 40.10 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:47.998, 1, 2812 MHz, 14001 MHz, 599.76 W, 70, 100 %, 5444 MiB
2026/09/23 18:44:49.011, 0, 450 MHz, 405 MHz, 40.44 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:49.011, 1, 2820 MHz, 14001 MHz, 599.97 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:50.025, 0, 495 MHz, 405 MHz, 40.44 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:50.025, 1, 2820 MHz, 14001 MHz, 600.25 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:51.038, 0, 450 MHz, 405 MHz, 39.98 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:51.038, 1, 2812 MHz, 14001 MHz, 599.87 W, 69, 100 %, 5444 MiB
2026/09/23 18:44:52.052, 0, 525 MHz, 405 MHz, 40.17 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:52.052, 1, 2812 MHz, 14001 MHz, 600.05 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:53.058, 0, 495 MHz, 405 MHz, 39.48 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:53.058, 1, 2820 MHz, 14001 MHz, 599.91 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:54.072, 0, 442 MHz, 405 MHz, 39.55 W, 55, 6 %, 3171 MiB
2026/09/23 18:44:54.072, 1, 2820 MHz, 14001 MHz, 599.76 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:55.088, 0, 562 MHz, 405 MHz, 40.12 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:55.088, 1, 2820 MHz, 14001 MHz, 600.20 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:56.100, 0, 465 MHz, 405 MHz, 39.32 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:56.100, 1, 2812 MHz, 14001 MHz, 600.09 W, 69, 99 %, 5444 MiB
2026/09/23 18:44:57.108, 0, 502 MHz, 405 MHz, 39.67 W, 55, 7 %, 3172 MiB
2026/09/23 18:44:57.108, 1, 2812 MHz, 14001 MHz, 599.83 W, 70, 100 %, 5444 MiB
2026/09/23 18:44:58.124, 0, 472 MHz, 405 MHz, 39.87 W, 55, 6 %, 3172 MiB
2026/09/23 18:44:58.124, 1, 2820 MHz, 14001 MHz, 599.69 W, 70, 99 %, 5444 MiB
2026/09/23 18:44:59.134, 0, 450 MHz, 405 MHz, 39.81 W, 55, 7 %, 3171 MiB
2026/09/23 18:44:59.134, 1, 2850 MHz, 14001 MHz, 596.79 W, 71, 99 %, 5444 MiB
2026/09/23 18:45:00.149, 0, 540 MHz, 405 MHz, 39.76 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:00.149, 1, 2722 MHz, 14001 MHz, 600.59 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:01.150, 0, 472 MHz, 405 MHz, 39.54 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:01.150, 1, 2722 MHz, 14001 MHz, 599.92 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:02.161, 0, 540 MHz, 405 MHz, 39.81 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:02.161, 1, 2722 MHz, 14001 MHz, 599.73 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:03.176, 0, 465 MHz, 405 MHz, 39.52 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:03.176, 1, 2722 MHz, 14001 MHz, 600.19 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:04.183, 0, 487 MHz, 405 MHz, 39.92 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:04.183, 1, 2722 MHz, 14001 MHz, 599.68 W, 71, 99 %, 5444 MiB
2026/09/23 18:45:05.189, 0, 517 MHz, 405 MHz, 39.76 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:05.189, 1, 2722 MHz, 14001 MHz, 600.24 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:06.197, 0, 480 MHz, 405 MHz, 39.59 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:06.197, 1, 2722 MHz, 14001 MHz, 600.09 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:07.206, 0, 532 MHz, 405 MHz, 39.37 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:07.206, 1, 2715 MHz, 14001 MHz, 599.49 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:08.210, 0, 525 MHz, 405 MHz, 39.81 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:08.210, 1, 2722 MHz, 14001 MHz, 599.79 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:09.219, 0, 495 MHz, 405 MHz, 39.60 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:09.219, 1, 2722 MHz, 14001 MHz, 599.92 W, 71, 99 %, 5444 MiB
2026/09/23 18:45:10.227, 0, 480 MHz, 405 MHz, 40.09 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:10.227, 1, 2715 MHz, 14001 MHz, 600.06 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:11.235, 0, 517 MHz, 405 MHz, 40.29 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:11.235, 1, 2722 MHz, 14001 MHz, 600.16 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:12.249, 0, 480 MHz, 405 MHz, 39.79 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:12.249, 1, 2722 MHz, 14001 MHz, 600.06 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:13.253, 0, 517 MHz, 405 MHz, 39.84 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:13.253, 1, 2730 MHz, 14001 MHz, 599.47 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:14.254, 0, 525 MHz, 405 MHz, 39.77 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:14.254, 1, 2722 MHz, 14001 MHz, 599.83 W, 70, 99 %, 5444 MiB
2026/09/23 18:45:15.267, 0, 540 MHz, 405 MHz, 40.27 W, 55, 7 %, 3171 MiB
2026/09/23 18:45:15.267, 1, 2722 MHz, 14001 MHz, 600.15 W, 71, 99 %, 5444 MiB
2026/09/23 18:45:16.280, 0, 472 MHz, 405 MHz, 39.72 W, 55, 6 %, 3171 MiB
2026/09/23 18:45:16.280, 1, 2722 MHz, 14001 MHz, 599.70 W, 69, 99 %, 5444 MiB
2026/09/23 18:45:17.294, 0, 615 MHz, 405 MHz, 39.92 W, 55, 7 %, 3171 MiB
