timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 16:09:29.407, 0, 39 MHz, 405 MHz, 28.85 W, 51, 0 %, 3213 MiB
2026/09/24 16:09:29.407, 1, 2707 MHz, 14001 MHz, 599.96 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:30.408, 0, 34 MHz, 405 MHz, 20.64 W, 50, 0 %, 3209 MiB
2026/09/24 16:09:30.408, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:31.408, 0, 34 MHz, 405 MHz, 21.23 W, 50, 0 %, 3205 MiB
2026/09/24 16:09:31.408, 1, 2707 MHz, 14001 MHz, 599.88 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:32.409, 0, 44 MHz, 405 MHz, 30.36 W, 51, 0 %, 3205 MiB
2026/09/24 16:09:32.409, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:33.412, 0, 34 MHz, 405 MHz, 21.87 W, 50, 0 %, 3205 MiB
2026/09/24 16:09:33.412, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:34.414, 0, 44 MHz, 405 MHz, 21.25 W, 50, 1 %, 3205 MiB
2026/09/24 16:09:34.414, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:35.420, 0, 43 MHz, 405 MHz, 21.81 W, 50, 1 %, 3218 MiB
2026/09/24 16:09:35.420, 1, 2700 MHz, 14001 MHz, 599.88 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:36.425, 0, 37 MHz, 405 MHz, 21.39 W, 50, 0 %, 3218 MiB
2026/09/24 16:09:36.425, 1, 2707 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:37.428, 0, 36 MHz, 405 MHz, 20.73 W, 50, 0 %, 3218 MiB
2026/09/24 16:09:37.428, 1, 2707 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:38.433, 0, 34 MHz, 405 MHz, 20.78 W, 50, 0 %, 3218 MiB
2026/09/24 16:09:38.433, 1, 2700 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:39.446, 0, 37 MHz, 405 MHz, 20.83 W, 50, 0 %, 3218 MiB
2026/09/24 16:09:39.446, 1, 2700 MHz, 14001 MHz, 599.88 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:40.458, 0, 36 MHz, 405 MHz, 20.66 W, 50, 0 %, 3218 MiB
2026/09/24 16:09:40.458, 1, 2700 MHz, 14001 MHz, 600.16 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:41.471, 0, 37 MHz, 405 MHz, 21.19 W, 50, 1 %, 3202 MiB
2026/09/24 16:09:41.471, 1, 2700 MHz, 14001 MHz, 599.95 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:42.477, 0, 55 MHz, 405 MHz, 33.61 W, 51, 1 %, 3218 MiB
2026/09/24 16:09:42.477, 1, 2700 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:43.481, 0, 322 MHz, 405 MHz, 28.62 W, 50, 1 %, 3214 MiB
2026/09/24 16:09:43.481, 1, 2700 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:44.486, 0, 45 MHz, 405 MHz, 25.44 W, 50, 0 %, 3213 MiB
2026/09/24 16:09:44.486, 1, 2700 MHz, 14001 MHz, 599.89 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:45.492, 0, 41 MHz, 405 MHz, 23.08 W, 50, 0 %, 3209 MiB
2026/09/24 16:09:45.492, 1, 2955 MHz, 14001 MHz, 384.38 W, 56, 100 %, 18 MiB
2026/09/24 16:09:46.495, 0, 33 MHz, 405 MHz, 23.71 W, 50, 0 %, 3209 MiB
2026/09/24 16:09:46.495, 1, 2955 MHz, 14001 MHz, 109.72 W, 55, 0 %, 18 MiB
2026/09/24 16:09:47.499, 0, 42 MHz, 405 MHz, 25.03 W, 50, 0 %, 3206 MiB
2026/09/24 16:09:47.499, 1, 1155 MHz, 7001 MHz, 80.46 W, 52, 0 %, 18 MiB
2026/09/24 16:09:48.505, 0, 37 MHz, 405 MHz, 26.02 W, 50, 0 %, 3195 MiB
2026/09/24 16:09:48.505, 1, 450 MHz, 7001 MHz, 38.25 W, 51, 0 %, 18 MiB
2026/09/24 16:09:49.512, 0, 33 MHz, 405 MHz, 22.96 W, 50, 0 %, 3195 MiB
2026/09/24 16:09:49.512, 1, 285 MHz, 7001 MHz, 37.92 W, 51, 0 %, 18 MiB
2026/09/24 16:09:50.518, 0, 457 MHz, 405 MHz, 28.37 W, 51, 2 %, 3208 MiB
2026/09/24 16:09:50.518, 1, 217 MHz, 7001 MHz, 37.37 W, 50, 0 %, 18 MiB
2026/09/24 16:09:51.528, 0, 307 MHz, 405 MHz, 33.18 W, 51, 0 %, 3208 MiB
2026/09/24 16:09:51.528, 1, 225 MHz, 7001 MHz, 36.69 W, 50, 0 %, 18 MiB
2026/09/24 16:09:52.535, 0, 427 MHz, 405 MHz, 30.90 W, 51, 0 %, 3208 MiB
2026/09/24 16:09:52.535, 1, 225 MHz, 810 MHz, 24.28 W, 49, 0 %, 2757 MiB
2026/09/24 16:09:53.537, 0, 270 MHz, 405 MHz, 34.42 W, 51, 0 %, 3213 MiB
2026/09/24 16:09:53.537, 1, 2572 MHz, 14001 MHz, 50.25 W, 49, 0 %, 2757 MiB
2026/09/24 16:09:54.543, 0, 337 MHz, 405 MHz, 35.84 W, 51, 1 %, 3213 MiB
2026/09/24 16:09:54.543, 1, 2572 MHz, 14001 MHz, 65.44 W, 50, 0 %, 2757 MiB
2026/09/24 16:09:55.554, 0, 240 MHz, 405 MHz, 31.43 W, 51, 0 %, 3213 MiB
2026/09/24 16:09:55.554, 1, 2730 MHz, 14001 MHz, 324.60 W, 65, 100 %, 2757 MiB
2026/09/24 16:09:56.564, 0, 46 MHz, 405 MHz, 25.39 W, 50, 0 %, 3205 MiB
2026/09/24 16:09:56.564, 1, 2730 MHz, 14001 MHz, 600.00 W, 66, 100 %, 2757 MiB
2026/09/24 16:09:57.568, 0, 450 MHz, 405 MHz, 30.84 W, 51, 1 %, 3225 MiB
2026/09/24 16:09:57.568, 1, 2722 MHz, 14001 MHz, 600.04 W, 67, 100 %, 2757 MiB
2026/09/24 16:09:58.581, 0, 277 MHz, 405 MHz, 36.70 W, 51, 1 %, 3236 MiB
2026/09/24 16:09:58.581, 1, 2722 MHz, 14001 MHz, 600.06 W, 67, 100 %, 2757 MiB
2026/09/24 16:09:59.581, 0, 360 MHz, 405 MHz, 27.82 W, 51, 1 %, 3237 MiB
2026/09/24 16:09:59.581, 1, 2722 MHz, 14001 MHz, 600.01 W, 67, 100 %, 2757 MiB
2026/09/24 16:10:00.595, 0, 28 MHz, 405 MHz, 28.44 W, 50, 2 %, 3235 MiB
2026/09/24 16:10:00.595, 1, 2715 MHz, 14001 MHz, 600.04 W, 67, 100 %, 2757 MiB
2026/09/24 16:10:01.609, 0, 33 MHz, 405 MHz, 26.00 W, 51, 0 %, 3231 MiB
2026/09/24 16:10:01.609, 1, 2715 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:02.613, 0, 30 MHz, 405 MHz, 27.82 W, 50, 0 %, 3231 MiB
2026/09/24 16:10:02.613, 1, 2715 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:03.618, 0, 240 MHz, 405 MHz, 27.78 W, 51, 1 %, 3231 MiB
2026/09/24 16:10:03.618, 1, 2715 MHz, 14001 MHz, 599.90 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:04.623, 0, 33 MHz, 405 MHz, 25.23 W, 50, 0 %, 3226 MiB
2026/09/24 16:10:04.623, 1, 2715 MHz, 14001 MHz, 600.05 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:05.627, 0, 47 MHz, 405 MHz, 25.21 W, 50, 1 %, 3219 MiB
2026/09/24 16:10:05.627, 1, 2715 MHz, 14001 MHz, 599.96 W, 67, 100 %, 2757 MiB
2026/09/24 16:10:06.632, 0, 30 MHz, 405 MHz, 24.10 W, 50, 1 %, 3218 MiB
2026/09/24 16:10:06.632, 1, 2715 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:07.635, 0, 375 MHz, 405 MHz, 34.66 W, 51, 1 %, 3231 MiB
2026/09/24 16:10:07.635, 1, 2715 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:08.642, 0, 300 MHz, 405 MHz, 35.87 W, 51, 0 %, 3233 MiB
2026/09/24 16:10:08.642, 1, 2715 MHz, 14001 MHz, 593.66 W, 66, 100 %, 2757 MiB
2026/09/24 16:10:09.644, 0, 35 MHz, 405 MHz, 30.67 W, 50, 0 %, 3233 MiB
2026/09/24 16:10:09.644, 1, 2715 MHz, 14001 MHz, 600.05 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:10.650, 0, 397 MHz, 405 MHz, 34.31 W, 51, 1 %, 3234 MiB
2026/09/24 16:10:10.650, 1, 2715 MHz, 14001 MHz, 599.94 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:11.666, 0, 397 MHz, 405 MHz, 36.08 W, 51, 0 %, 3233 MiB
2026/09/24 16:10:11.666, 1, 2715 MHz, 14001 MHz, 599.82 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:12.668, 0, 420 MHz, 405 MHz, 31.17 W, 51, 1 %, 3218 MiB
2026/09/24 16:10:12.668, 1, 2715 MHz, 14001 MHz, 599.93 W, 67, 100 %, 2757 MiB
2026/09/24 16:10:13.671, 0, 255 MHz, 405 MHz, 34.68 W, 51, 0 %, 3218 MiB
2026/09/24 16:10:13.671, 1, 2715 MHz, 14001 MHz, 599.79 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:14.684, 0, 35 MHz, 405 MHz, 28.37 W, 50, 0 %, 3218 MiB
2026/09/24 16:10:14.684, 1, 2715 MHz, 14001 MHz, 599.94 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:15.688, 0, 34 MHz, 405 MHz, 20.97 W, 50, 0 %, 3216 MiB
2026/09/24 16:10:15.688, 1, 2715 MHz, 14001 MHz, 600.00 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:16.700, 0, 34 MHz, 405 MHz, 20.40 W, 50, 0 %, 3214 MiB
2026/09/24 16:10:16.700, 1, 2715 MHz, 14001 MHz, 599.96 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:17.714, 0, 31 MHz, 405 MHz, 20.93 W, 50, 0 %, 3214 MiB
2026/09/24 16:10:17.714, 1, 2715 MHz, 14001 MHz, 600.11 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:18.730, 0, 36 MHz, 405 MHz, 21.53 W, 51, 0 %, 3199 MiB
2026/09/24 16:10:18.730, 1, 2715 MHz, 14001 MHz, 599.91 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:19.735, 0, 360 MHz, 405 MHz, 35.11 W, 51, 0 %, 3200 MiB
2026/09/24 16:10:19.735, 1, 2715 MHz, 14001 MHz, 600.10 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:20.743, 0, 30 MHz, 405 MHz, 28.41 W, 50, 0 %, 3201 MiB
2026/09/24 16:10:20.743, 1, 2715 MHz, 14001 MHz, 599.86 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:21.746, 0, 28 MHz, 405 MHz, 20.26 W, 50, 0 %, 3203 MiB
2026/09/24 16:10:21.746, 1, 2707 MHz, 14001 MHz, 600.14 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:22.748, 0, 360 MHz, 405 MHz, 28.17 W, 50, 0 %, 3203 MiB
2026/09/24 16:10:22.748, 1, 2715 MHz, 14001 MHz, 593.43 W, 62, 100 %, 2757 MiB
2026/09/24 16:10:23.752, 0, 38 MHz, 405 MHz, 30.60 W, 51, 0 %, 3201 MiB
2026/09/24 16:10:23.752, 1, 2715 MHz, 14001 MHz, 600.08 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:24.755, 0, 30 MHz, 405 MHz, 29.18 W, 50, 0 %, 3194 MiB
2026/09/24 16:10:24.755, 1, 2707 MHz, 14001 MHz, 599.88 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:25.762, 0, 28 MHz, 405 MHz, 20.26 W, 50, 0 %, 3194 MiB
2026/09/24 16:10:25.762, 1, 2707 MHz, 14001 MHz, 600.11 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:26.770, 0, 46 MHz, 405 MHz, 22.28 W, 50, 1 %, 3194 MiB
2026/09/24 16:10:26.770, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:27.772, 0, 307 MHz, 405 MHz, 31.87 W, 51, 0 %, 3191 MiB
2026/09/24 16:10:27.772, 1, 2707 MHz, 14001 MHz, 600.13 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:28.775, 0, 35 MHz, 405 MHz, 26.50 W, 50, 0 %, 3191 MiB
2026/09/24 16:10:28.775, 1, 2707 MHz, 14001 MHz, 599.84 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:29.784, 0, 1590 MHz, 14001 MHz, 41.19 W, 52, 0 %, 3198 MiB
2026/09/24 16:10:29.784, 1, 2790 MHz, 14001 MHz, 570.86 W, 70, 100 %, 2757 MiB
2026/09/24 16:10:30.789, 0, 2962 MHz, 14001 MHz, 97.56 W, 53, 0 %, 3197 MiB
2026/09/24 16:10:30.789, 1, 2707 MHz, 14001 MHz, 609.64 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:31.799, 0, 2760 MHz, 7001 MHz, 90.13 W, 52, 0 %, 3224 MiB
2026/09/24 16:10:31.799, 1, 2707 MHz, 14001 MHz, 599.88 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:32.805, 0, 480 MHz, 810 MHz, 36.18 W, 51, 0 %, 3224 MiB
2026/09/24 16:10:32.805, 1, 2700 MHz, 14001 MHz, 600.06 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:33.820, 0, 405 MHz, 810 MHz, 32.49 W, 51, 0 %, 3208 MiB
2026/09/24 16:10:33.820, 1, 2707 MHz, 14001 MHz, 600.07 W, 68, 100 %, 2757 MiB
2026/09/24 16:10:34.825, 0, 28 MHz, 405 MHz, 26.65 W, 51, 0 %, 3212 MiB
2026/09/24 16:10:34.825, 1, 2707 MHz, 14001 MHz, 599.79 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:35.835, 0, 28 MHz, 405 MHz, 24.21 W, 51, 0 %, 3212 MiB
2026/09/24 16:10:35.835, 1, 2700 MHz, 14001 MHz, 599.85 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:36.839, 0, 30 MHz, 405 MHz, 24.49 W, 51, 0 %, 3212 MiB
2026/09/24 16:10:36.839, 1, 2700 MHz, 14001 MHz, 600.05 W, 69, 100 %, 2757 MiB
2026/09/24 16:10:37.847, 0, 382 MHz, 405 MHz, 25.51 W, 51, 1 %, 3205 MiB
2026/09/24 16:10:37.847, 1, 2955 MHz, 14001 MHz, 181.54 W, 55, 0 %, 2757 MiB
2026/09/24 16:10:38.850, 0, 33 MHz, 405 MHz, 24.46 W, 50, 0 %, 3205 MiB
2026/09/24 16:10:38.850, 1, 2955 MHz, 14001 MHz, 95.77 W, 54, 0 %, 18 MiB
2026/09/24 16:10:39.852, 0, 37 MHz, 405 MHz, 23.91 W, 51, 1 %, 3196 MiB
2026/09/24 16:10:39.852, 1, 465 MHz, 7001 MHz, 38.80 W, 51, 0 %, 18 MiB
