timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 23:45:55.761, 1, 2722 MHz, 14001 MHz, 600.01 W, 69, 99 %, 3430 MiB
2026/09/23 23:45:56.767, 0, 28 MHz, 405 MHz, 18.58 W, 47, 6 %, 3224 MiB
2026/09/23 23:45:56.767, 1, 2722 MHz, 14001 MHz, 599.89 W, 69, 99 %, 3430 MiB
2026/09/23 23:45:57.775, 0, 892 MHz, 405 MHz, 30.53 W, 47, 25 %, 3224 MiB
2026/09/23 23:45:57.775, 1, 2730 MHz, 14001 MHz, 599.50 W, 70, 98 %, 3430 MiB
2026/09/23 23:45:58.778, 0, 119 MHz, 405 MHz, 27.65 W, 47, 25 %, 3224 MiB
2026/09/23 23:45:58.778, 1, 2722 MHz, 14001 MHz, 600.20 W, 69, 99 %, 3430 MiB
2026/09/23 23:45:59.782, 0, 70 MHz, 405 MHz, 26.39 W, 47, 25 %, 3224 MiB
2026/09/23 23:45:59.782, 1, 2722 MHz, 14001 MHz, 599.91 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:00.784, 0, 67 MHz, 405 MHz, 28.85 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:00.784, 1, 2722 MHz, 14001 MHz, 600.10 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:01.787, 0, 72 MHz, 405 MHz, 25.90 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:01.787, 1, 2722 MHz, 14001 MHz, 599.99 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:02.792, 0, 72 MHz, 405 MHz, 27.26 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:02.792, 1, 2722 MHz, 14001 MHz, 600.01 W, 68, 99 %, 3430 MiB
2026/09/23 23:46:03.799, 0, 585 MHz, 405 MHz, 28.29 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:03.800, 1, 2722 MHz, 14001 MHz, 600.02 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:04.804, 0, 712 MHz, 405 MHz, 29.63 W, 47, 26 %, 3224 MiB
2026/09/23 23:46:04.804, 1, 2722 MHz, 14001 MHz, 599.83 W, 70, 98 %, 3430 MiB
2026/09/23 23:46:05.806, 0, 705 MHz, 405 MHz, 26.43 W, 47, 21 %, 3224 MiB
2026/09/23 23:46:05.806, 1, 2722 MHz, 14001 MHz, 600.04 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:06.813, 0, 727 MHz, 405 MHz, 28.70 W, 47, 13 %, 3224 MiB
2026/09/23 23:46:06.813, 1, 2722 MHz, 14001 MHz, 599.93 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:07.818, 0, 817 MHz, 405 MHz, 34.66 W, 47, 21 %, 3224 MiB
2026/09/23 23:46:07.818, 1, 2722 MHz, 14001 MHz, 599.87 W, 70, 99 %, 3430 MiB
2026/09/23 23:46:08.824, 0, 915 MHz, 405 MHz, 35.91 W, 47, 24 %, 3224 MiB
2026/09/23 23:46:08.824, 1, 2722 MHz, 14001 MHz, 600.11 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:09.840, 0, 930 MHz, 405 MHz, 35.54 W, 47, 23 %, 3224 MiB
2026/09/23 23:46:09.840, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:10.843, 0, 1035 MHz, 810 MHz, 36.76 W, 47, 16 %, 3224 MiB
2026/09/23 23:46:10.843, 1, 2722 MHz, 14001 MHz, 599.61 W, 70, 98 %, 3430 MiB
2026/09/23 23:46:11.846, 0, 1260 MHz, 810 MHz, 37.49 W, 47, 13 %, 3224 MiB
2026/09/23 23:46:11.846, 1, 2722 MHz, 14001 MHz, 599.89 W, 68, 98 %, 3430 MiB
2026/09/23 23:46:12.852, 0, 1275 MHz, 810 MHz, 37.99 W, 47, 13 %, 3224 MiB
2026/09/23 23:46:12.852, 1, 2722 MHz, 14001 MHz, 599.87 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:13.857, 0, 840 MHz, 405 MHz, 32.83 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:13.857, 1, 2722 MHz, 14001 MHz, 600.15 W, 69, 99 %, 3430 MiB
2026/09/23 23:46:14.861, 0, 107 MHz, 405 MHz, 35.44 W, 47, 25 %, 3224 MiB
2026/09/23 23:46:14.861, 1, 2730 MHz, 14001 MHz, 580.07 W, 58, 68 %, 18 MiB
2026/09/23 23:46:15.867, 0, 110 MHz, 405 MHz, 34.85 W, 47, 31 %, 3224 MiB
2026/09/23 23:46:15.867, 1, 2955 MHz, 14001 MHz, 124.11 W, 55, 0 %, 18 MiB
2026/09/23 23:46:16.873, 0, 870 MHz, 405 MHz, 34.34 W, 47, 27 %, 3224 MiB
2026/09/23 23:46:16.873, 1, 2242 MHz, 14001 MHz, 89.71 W, 53, 0 %, 4769 MiB
2026/09/23 23:46:17.880, 0, 727 MHz, 405 MHz, 33.88 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:17.880, 1, 2722 MHz, 14001 MHz, 455.88 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:18.893, 0, 54 MHz, 405 MHz, 20.18 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:18.893, 1, 2722 MHz, 14001 MHz, 599.95 W, 67, 100 %, 4769 MiB
2026/09/23 23:46:19.905, 0, 31 MHz, 405 MHz, 18.31 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:19.905, 1, 2715 MHz, 14001 MHz, 600.03 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:20.908, 0, 28 MHz, 405 MHz, 19.55 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:20.908, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:21.912, 0, 28 MHz, 405 MHz, 19.51 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:21.912, 1, 2715 MHz, 14001 MHz, 599.90 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:22.920, 0, 28 MHz, 405 MHz, 19.19 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:22.920, 1, 2715 MHz, 14001 MHz, 599.95 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:23.925, 0, 225 MHz, 405 MHz, 18.00 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:23.925, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:24.928, 0, 225 MHz, 405 MHz, 18.07 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:24.928, 1, 2715 MHz, 14001 MHz, 600.18 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:25.939, 0, 225 MHz, 405 MHz, 17.83 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:25.939, 1, 2715 MHz, 14001 MHz, 599.99 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:26.943, 0, 28 MHz, 405 MHz, 18.33 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:26.943, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:27.950, 0, 225 MHz, 405 MHz, 18.25 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:27.950, 1, 2715 MHz, 14001 MHz, 599.94 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:28.955, 0, 225 MHz, 405 MHz, 17.82 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:28.955, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:29.959, 0, 225 MHz, 405 MHz, 17.71 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:29.959, 1, 2715 MHz, 14001 MHz, 599.91 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:30.965, 0, 28 MHz, 405 MHz, 18.37 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:30.965, 1, 2715 MHz, 14001 MHz, 600.26 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:31.972, 0, 225 MHz, 405 MHz, 19.30 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:31.972, 1, 2715 MHz, 14001 MHz, 599.93 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:32.973, 0, 28 MHz, 405 MHz, 19.41 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:32.973, 1, 2715 MHz, 14001 MHz, 599.87 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:33.978, 0, 28 MHz, 405 MHz, 18.87 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:33.978, 1, 2715 MHz, 14001 MHz, 600.09 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:34.983, 0, 28 MHz, 405 MHz, 18.57 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:34.983, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:35.987, 0, 28 MHz, 405 MHz, 18.56 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:35.987, 1, 2715 MHz, 14001 MHz, 599.89 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:36.988, 0, 28 MHz, 405 MHz, 18.39 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:36.988, 1, 2715 MHz, 14001 MHz, 600.18 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:37.997, 0, 28 MHz, 405 MHz, 18.43 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:37.997, 1, 2715 MHz, 14001 MHz, 599.92 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:39.001, 0, 28 MHz, 405 MHz, 18.29 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:39.001, 1, 2715 MHz, 14001 MHz, 600.05 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:40.009, 0, 28 MHz, 405 MHz, 18.78 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:40.009, 1, 2715 MHz, 14001 MHz, 599.88 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:41.017, 0, 28 MHz, 405 MHz, 18.60 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:41.017, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:42.029, 0, 28 MHz, 405 MHz, 17.93 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:42.029, 1, 2715 MHz, 14001 MHz, 600.14 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:43.035, 0, 28 MHz, 405 MHz, 18.57 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:43.035, 1, 2715 MHz, 14001 MHz, 598.56 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:44.039, 0, 28 MHz, 405 MHz, 18.75 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:44.039, 1, 2707 MHz, 14001 MHz, 599.96 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:45.044, 0, 28 MHz, 405 MHz, 18.64 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:45.044, 1, 2707 MHz, 14001 MHz, 600.17 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:46.045, 0, 28 MHz, 405 MHz, 18.50 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:46.045, 1, 2707 MHz, 14001 MHz, 599.92 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:47.051, 0, 28 MHz, 405 MHz, 18.12 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:47.051, 1, 2715 MHz, 14001 MHz, 600.10 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:48.056, 0, 28 MHz, 405 MHz, 18.46 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:48.056, 1, 2715 MHz, 14001 MHz, 599.87 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:49.060, 0, 225 MHz, 405 MHz, 18.82 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:49.060, 1, 2707 MHz, 14001 MHz, 599.92 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:50.063, 0, 28 MHz, 405 MHz, 18.72 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:50.063, 1, 2707 MHz, 14001 MHz, 600.10 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:51.068, 0, 28 MHz, 405 MHz, 18.39 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:51.068, 1, 2707 MHz, 14001 MHz, 599.88 W, 68, 100 %, 4769 MiB
2026/09/23 23:46:52.073, 0, 28 MHz, 405 MHz, 18.66 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:52.073, 1, 2707 MHz, 14001 MHz, 600.07 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:53.088, 0, 28 MHz, 405 MHz, 17.77 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:53.088, 1, 2707 MHz, 14001 MHz, 599.88 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:54.094, 0, 225 MHz, 405 MHz, 18.19 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:54.094, 1, 2707 MHz, 14001 MHz, 599.90 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:55.097, 0, 28 MHz, 405 MHz, 18.34 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:55.097, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 4769 MiB
2026/09/23 23:46:56.106, 0, 28 MHz, 405 MHz, 17.87 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:56.106, 1, 2707 MHz, 14001 MHz, 599.90 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:57.111, 0, 28 MHz, 405 MHz, 17.87 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:57.111, 1, 2707 MHz, 14001 MHz, 600.04 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:58.118, 0, 28 MHz, 405 MHz, 17.88 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:58.118, 1, 2707 MHz, 14001 MHz, 599.89 W, 70, 100 %, 4769 MiB
2026/09/23 23:46:59.118, 0, 225 MHz, 405 MHz, 19.14 W, 47, 0 %, 3224 MiB
2026/09/23 23:46:59.118, 1, 2707 MHz, 14001 MHz, 600.21 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:00.125, 0, 28 MHz, 405 MHz, 19.42 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:00.125, 1, 2707 MHz, 14001 MHz, 599.83 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:01.130, 0, 28 MHz, 405 MHz, 18.98 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:01.130, 1, 2707 MHz, 14001 MHz, 599.99 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:02.133, 0, 28 MHz, 405 MHz, 18.52 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:02.133, 1, 2707 MHz, 14001 MHz, 599.91 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:03.139, 0, 225 MHz, 405 MHz, 18.08 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:03.139, 1, 2707 MHz, 14001 MHz, 600.16 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:04.145, 0, 28 MHz, 405 MHz, 18.55 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:04.145, 1, 2707 MHz, 14001 MHz, 599.83 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:05.154, 0, 28 MHz, 405 MHz, 18.39 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:05.154, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:06.155, 0, 217 MHz, 405 MHz, 18.24 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:06.155, 1, 2707 MHz, 14001 MHz, 599.83 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:07.162, 0, 28 MHz, 405 MHz, 17.79 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:07.162, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:08.166, 0, 28 MHz, 405 MHz, 19.18 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:08.166, 1, 2707 MHz, 14001 MHz, 598.95 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:09.175, 0, 28 MHz, 405 MHz, 19.29 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:09.175, 1, 2707 MHz, 14001 MHz, 600.17 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:10.185, 0, 27 MHz, 405 MHz, 18.39 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:10.185, 1, 2707 MHz, 14001 MHz, 599.98 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:11.189, 0, 28 MHz, 405 MHz, 18.54 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:11.189, 1, 2707 MHz, 14001 MHz, 599.89 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:12.193, 0, 28 MHz, 405 MHz, 18.28 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:12.193, 1, 2707 MHz, 14001 MHz, 600.09 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:13.203, 0, 28 MHz, 405 MHz, 18.49 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:13.203, 1, 2707 MHz, 14001 MHz, 600.04 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:14.212, 0, 28 MHz, 405 MHz, 18.55 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:14.212, 1, 2707 MHz, 14001 MHz, 599.83 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:15.226, 0, 28 MHz, 405 MHz, 18.42 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:15.226, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:16.233, 0, 28 MHz, 405 MHz, 18.95 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:16.233, 1, 2707 MHz, 14001 MHz, 599.84 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:17.239, 0, 28 MHz, 405 MHz, 18.02 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:17.239, 1, 2707 MHz, 14001 MHz, 599.97 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:18.242, 0, 28 MHz, 405 MHz, 19.01 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:18.242, 1, 2707 MHz, 14001 MHz, 600.12 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:19.251, 0, 28 MHz, 405 MHz, 18.26 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:19.251, 1, 2700 MHz, 14001 MHz, 599.83 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:20.254, 0, 28 MHz, 405 MHz, 18.25 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:20.254, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:21.262, 0, 28 MHz, 405 MHz, 18.43 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:21.262, 1, 2707 MHz, 14001 MHz, 599.91 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:22.271, 0, 28 MHz, 405 MHz, 18.18 W, 47, 2 %, 3224 MiB
2026/09/23 23:47:22.271, 1, 2700 MHz, 14001 MHz, 599.96 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:23.276, 0, 28 MHz, 405 MHz, 18.20 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:23.276, 1, 2707 MHz, 14001 MHz, 600.05 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:24.279, 0, 28 MHz, 405 MHz, 17.75 W, 47, 1 %, 3224 MiB
2026/09/23 23:47:24.279, 1, 2707 MHz, 14001 MHz, 599.87 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:25.285, 0, 28 MHz, 405 MHz, 18.57 W, 47, 2 %, 3224 MiB
2026/09/23 23:47:25.285, 1, 2700 MHz, 14001 MHz, 600.06 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:26.297, 0, 28 MHz, 405 MHz, 18.60 W, 47, 0 %, 3224 MiB
2026/09/23 23:47:26.297, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:27.300, 0, 28 MHz, 405 MHz, 17.75 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:27.300, 1, 2707 MHz, 14001 MHz, 600.09 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:28.306, 0, 28 MHz, 405 MHz, 17.90 W, 47, 5 %, 3224 MiB
2026/09/23 23:47:28.306, 1, 2700 MHz, 14001 MHz, 599.87 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:29.314, 0, 28 MHz, 405 MHz, 18.18 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:29.314, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:30.321, 0, 28 MHz, 405 MHz, 18.73 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:30.321, 1, 2707 MHz, 14001 MHz, 600.16 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:31.326, 0, 28 MHz, 405 MHz, 18.80 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:31.326, 1, 2700 MHz, 14001 MHz, 599.95 W, 70, 100 %, 4769 MiB
2026/09/23 23:47:32.332, 0, 28 MHz, 405 MHz, 18.75 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:32.332, 1, 2700 MHz, 14001 MHz, 599.97 W, 69, 100 %, 4769 MiB
2026/09/23 23:47:33.336, 0, 28 MHz, 405 MHz, 17.66 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:33.336, 1, 2955 MHz, 14001 MHz, 242.90 W, 55, 0 %, 18 MiB
2026/09/23 23:47:34.345, 0, 28 MHz, 405 MHz, 18.35 W, 47, 5 %, 3224 MiB
2026/09/23 23:47:34.346, 1, 2955 MHz, 14001 MHz, 98.75 W, 55, 0 %, 4768 MiB
2026/09/23 23:47:35.357, 0, 28 MHz, 405 MHz, 17.95 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:35.357, 1, 2572 MHz, 14001 MHz, 86.67 W, 53, 0 %, 4768 MiB
2026/09/23 23:47:36.367, 0, 28 MHz, 405 MHz, 18.09 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:36.367, 1, 2572 MHz, 14001 MHz, 71.65 W, 52, 0 %, 4768 MiB
2026/09/23 23:47:37.374, 0, 28 MHz, 405 MHz, 18.81 W, 47, 5 %, 3224 MiB
2026/09/23 23:47:37.374, 1, 1447 MHz, 7001 MHz, 63.41 W, 51, 0 %, 4768 MiB
2026/09/23 23:47:38.383, 0, 28 MHz, 405 MHz, 17.73 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:38.383, 1, 2820 MHz, 14001 MHz, 404.33 W, 66, 99 %, 4768 MiB
2026/09/23 23:47:39.390, 0, 29 MHz, 405 MHz, 18.53 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:39.390, 1, 2827 MHz, 14001 MHz, 600.14 W, 66, 100 %, 4768 MiB
2026/09/23 23:47:40.393, 0, 29 MHz, 405 MHz, 18.01 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:40.393, 1, 2827 MHz, 14001 MHz, 599.83 W, 67, 99 %, 4768 MiB
2026/09/23 23:47:41.403, 0, 28 MHz, 405 MHz, 18.22 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:41.403, 1, 2827 MHz, 14001 MHz, 599.95 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:42.419, 0, 28 MHz, 405 MHz, 18.56 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:42.419, 1, 2827 MHz, 14001 MHz, 600.12 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:43.422, 0, 28 MHz, 405 MHz, 18.46 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:43.422, 1, 2827 MHz, 14001 MHz, 600.10 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:44.424, 0, 29 MHz, 405 MHz, 18.70 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:44.424, 1, 2827 MHz, 14001 MHz, 600.03 W, 67, 99 %, 4768 MiB
2026/09/23 23:47:45.427, 0, 29 MHz, 405 MHz, 18.36 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:45.427, 1, 2827 MHz, 14001 MHz, 600.00 W, 67, 100 %, 4768 MiB
2026/09/23 23:47:46.433, 0, 27 MHz, 405 MHz, 18.44 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:46.433, 1, 2820 MHz, 14001 MHz, 600.10 W, 67, 100 %, 4768 MiB
2026/09/23 23:47:47.439, 0, 28 MHz, 405 MHz, 18.52 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:47.439, 1, 2820 MHz, 14001 MHz, 599.97 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:48.447, 0, 30 MHz, 405 MHz, 18.16 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:48.447, 1, 2820 MHz, 14001 MHz, 599.93 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:49.450, 0, 29 MHz, 405 MHz, 17.87 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:49.450, 1, 2820 MHz, 14001 MHz, 599.80 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:50.463, 0, 30 MHz, 405 MHz, 18.32 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:50.463, 1, 2820 MHz, 14001 MHz, 600.00 W, 69, 99 %, 4768 MiB
2026/09/23 23:47:51.473, 0, 30 MHz, 405 MHz, 18.21 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:51.473, 1, 2820 MHz, 14001 MHz, 599.94 W, 69, 99 %, 4768 MiB
2026/09/23 23:47:52.480, 0, 29 MHz, 405 MHz, 17.83 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:52.480, 1, 2820 MHz, 14001 MHz, 600.06 W, 69, 99 %, 4768 MiB
2026/09/23 23:47:53.491, 0, 30 MHz, 405 MHz, 18.04 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:53.491, 1, 2820 MHz, 14001 MHz, 599.90 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:54.497, 0, 29 MHz, 405 MHz, 17.77 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:54.497, 1, 2820 MHz, 14001 MHz, 600.07 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:55.500, 0, 30 MHz, 405 MHz, 17.91 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:55.500, 1, 2820 MHz, 14001 MHz, 600.08 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:56.512, 0, 33 MHz, 405 MHz, 18.16 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:56.512, 1, 2820 MHz, 14001 MHz, 600.04 W, 68, 99 %, 4768 MiB
2026/09/23 23:47:57.521, 0, 31 MHz, 405 MHz, 18.36 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:57.521, 1, 2820 MHz, 14001 MHz, 599.88 W, 68, 100 %, 4768 MiB
2026/09/23 23:47:58.529, 0, 31 MHz, 405 MHz, 17.89 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:58.529, 1, 2820 MHz, 14001 MHz, 599.91 W, 68, 100 %, 4768 MiB
2026/09/23 23:47:59.536, 0, 33 MHz, 405 MHz, 17.56 W, 47, 6 %, 3224 MiB
2026/09/23 23:47:59.536, 1, 2820 MHz, 14001 MHz, 600.07 W, 68, 99 %, 4768 MiB
2026/09/23 23:48:00.545, 0, 31 MHz, 405 MHz, 17.47 W, 47, 6 %, 3224 MiB
